log_id,case_id,sop_id,step_no,step_name,executed_by,timestamp,expected_duration_min,actual_duration_min,deviation_flag,deviation_type,risk_level
3023,LN-2026203,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-06-15 14:45:00,20,23,False,None,High
3024,LN-2026203,SOP-LU-001,3,Credit Bureau Pull,N.Bose,2026-06-15 15:08:00,15,14,False,None,Medium
3025,LN-2026203,SOP-LU-001,4,Income & Employment Verification,A.Rao,2026-06-15 15:48:00,25,21,False,None,Medium
3026,LN-2026203,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-06-15 16:02:00,10,8,False,None,Medium
3027,LN-2026203,SOP-LU-001,6,Collateral Valuation,T.Sharma,2026-06-15 17:06:00,45,60,False,None,High
3028,LN-2026203,SOP-LU-001,7,Fraud Risk Screening,V.Reddy,2026-06-15 17:28:00,15,18,False,None,High
3029,LN-2026203,SOP-LU-001,8,Automated Credit Scoring,A.Rao,2026-06-15 17:35:00,5,3,False,None,Medium
3030,LN-2026203,SOP-LU-001,9,Manual Underwriting Review,R.Das,2026-06-15 18:24:00,30,33,True,Approval Bypassed,High
3031,LN-2026203,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-06-15 18:58:00,15,18,False,None,Medium
3032,LN-2026203,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-06-15 19:30:00,20,20,False,None,Low
3033,LN-2026203,SOP-LU-001,12,Final Compliance Sign-off,V.Reddy,2026-06-15 20:29:00,15,41,True,Duration Overrun,High
3034,LN-2026203,SOP-LU-001,13,Final Approval & Booking,J.Pillai,2026-06-15 20:48:00,10,9,False,None,Medium
3035,LN-2026203,SOP-LU-001,14,Disbursement Instruction,N.Bose,2026-06-15 21:04:00,10,9,False,None,Medium
3036,LN-2026203,SOP-LU-001,15,Post-Disbursement Audit Tagging,J.Pillai,2026-06-15 21:09:00,5,4,False,None,Low
3037,LN-2026204,SOP-LU-001,1,Application Intake,M.Khan,2026-07-15 06:21:00,10,11,True,Step Skipped,Low
3038,LN-2026204,SOP-LU-001,2,KYC & Identity Verification,M.Khan,2026-07-15 06:47:00,20,17,True,Documentation Missing,High
3039,LN-2026204,SOP-LU-001,3,Credit Bureau Pull,T.Sharma,2026-07-15 07:07:00,15,10,False,None,Medium
3040,LN-2026204,SOP-LU-001,4,Income & Employment Verification,R.Das,2026-07-15 07:38:00,25,30,False,None,Medium
3041,LN-2026204,SOP-LU-001,5,Debt-to-Income Calculation,J.Pillai,2026-07-15 08:03:00,10,10,True,Step Skipped,Medium
3042,LN-2026204,SOP-LU-001,6,Collateral Valuation,T.Sharma,2026-07-15 09:00:00,45,40,True,Tool Substitution,High
3043,LN-2026204,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-15 09:16:00,15,14,False,None,High
3044,LN-2026204,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-07-15 09:33:00,5,4,True,Approval Bypassed,Medium
3045,LN-2026204,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-07-15 10:14:00,30,38,False,None,High
3046,LN-2026204,SOP-LU-001,10,Conditional Approval Decision,T.Sharma,2026-07-15 10:48:00,15,17,False,None,Medium
3047,LN-2026204,SOP-LU-001,11,Document Stipulation Collection,A.Rao,2026-07-15 11:19:00,20,18,False,None,Low
3048,LN-2026204,SOP-LU-001,12,Final Compliance Sign-off,P.Nair,2026-07-15 11:55:00,15,18,False,None,High
3049,LN-2026204,SOP-LU-001,13,Final Approval & Booking,J.Pillai,2026-07-15 12:12:00,10,14,True,Extra Manual Step Added,Medium
3050,LN-2026204,SOP-LU-001,14,Disbursement Instruction,K.Menon,2026-07-15 12:30:00,10,9,True,Approval Bypassed,Medium
3051,LN-2026204,SOP-LU-001,15,Post-Disbursement Audit Tagging,K.Menon,2026-07-15 12:37:00,5,5,False,None,Low
3052,LN-2026205,SOP-LU-001,1,Application Intake,M.Khan,2026-05-02 18:20:00,10,10,True,Approval Bypassed,Low
3053,LN-2026205,SOP-LU-001,2,KYC & Identity Verification,M.Khan,2026-05-02 18:48:00,20,18,False,None,High
3054,LN-2026205,SOP-LU-001,3,Credit Bureau Pull,V.Reddy,2026-05-02 19:20:00,15,16,True,Approval Bypassed,Medium
3055,LN-2026205,SOP-LU-001,4,Income & Employment Verification,T.Sharma,2026-05-02 19:57:00,25,21,False,None,Medium
3056,LN-2026205,SOP-LU-001,5,Debt-to-Income Calculation,M.Khan,2026-05-02 20:27:00,10,12,False,None,Medium
3057,LN-2026205,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-05-02 21:20:00,45,45,True,Step Skipped,High
3058,LN-2026205,SOP-LU-001,7,Fraud Risk Screening,P.Nair,2026-05-02 21:43:00,15,13,True,Approval Bypassed,High
3059,LN-2026205,SOP-LU-001,9,Manual Underwriting Review,N.Bose,2026-05-02 22:30:00,30,36,False,None,High
3060,LN-2026205,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-05-02 22:51:00,5,3,False,None,Medium
3061,LN-2026205,SOP-LU-001,10,Conditional Approval Decision,T.Sharma,2026-05-02 23:19:00,15,22,True,Extra Manual Step Added,Medium
3062,LN-2026205,SOP-LU-001,11,Document Stipulation Collection,P.Nair,2026-05-02 23:49:00,20,16,False,None,Low
3063,LN-2026205,SOP-LU-001,12,Final Compliance Sign-off,K.Menon,2026-05-03 00:10:00,15,14,False,None,High
3064,LN-2026205,SOP-LU-001,13,Final Approval & Booking,N.Bose,2026-05-03 00:38:00,10,11,False,None,Medium
3065,LN-2026205,SOP-LU-001,14,Disbursement Instruction,A.Rao,2026-05-03 01:02:00,10,13,True,Extra Manual Step Added,Medium
3066,LN-2026205,SOP-LU-001,15,Post-Disbursement Audit Tagging,M.Khan,2026-05-03 01:24:00,5,6,True,Documentation Missing,Low
3067,LN-2026206,SOP-LU-001,1,Application Intake,J.Pillai,2026-06-15 18:28:00,10,9,False,None,Low
3068,LN-2026206,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-06-15 19:12:00,20,34,True,Extra Manual Step Added,High
3069,LN-2026206,SOP-LU-001,3,Credit Bureau Pull,N.Bose,2026-06-15 19:35:00,15,10,True,Tool Substitution,Medium
3070,LN-2026206,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-06-15 20:03:00,25,26,False,None,Medium
3071,LN-2026206,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-06-15 20:24:00,10,8,False,None,Medium
3072,LN-2026206,SOP-LU-001,6,Collateral Valuation,R.Das,2026-06-15 21:08:00,45,41,False,None,High
3073,LN-2026206,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-06-15 21:28:00,15,18,False,None,High
3074,LN-2026206,SOP-LU-001,8,Automated Credit Scoring,N.Bose,2026-06-15 21:40:00,5,4,False,None,Medium
3075,LN-2026206,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-06-15 22:44:00,30,56,True,Duration Overrun,High
3076,LN-2026206,SOP-LU-001,10,Conditional Approval Decision,V.Reddy,2026-06-15 22:59:00,15,10,True,Documentation Missing,Medium
3077,LN-2026206,SOP-LU-001,11,Document Stipulation Collection,N.Bose,2026-06-15 23:20:00,20,17,False,None,Low
3078,LN-2026206,SOP-LU-001,12,Final Compliance Sign-off,N.Bose,2026-06-15 23:39:00,15,16,True,Step Skipped,High
3079,LN-2026206,SOP-LU-001,13,Final Approval & Booking,J.Pillai,2026-06-15 23:59:00,10,9,False,None,Medium
3080,LN-2026206,SOP-LU-001,14,Disbursement Instruction,V.Reddy,2026-06-16 00:19:00,10,11,False,None,Medium
3081,LN-2026206,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-06-16 00:31:00,5,4,True,Approval Bypassed,Low
3082,LN-2026207,SOP-LU-001,1,Application Intake,J.Pillai,2026-05-08 17:24:00,10,6,False,None,Low
3083,LN-2026207,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-05-08 17:58:00,20,15,False,None,High
3084,LN-2026207,SOP-LU-001,3,Credit Bureau Pull,T.Sharma,2026-05-08 18:20:00,15,14,False,None,Medium
3085,LN-2026207,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-05-08 18:48:00,25,25,False,None,Medium
3086,LN-2026207,SOP-LU-001,5,Debt-to-Income Calculation,R.Das,2026-05-08 19:09:00,10,9,True,Approval Bypassed,Medium
3087,LN-2026207,SOP-LU-001,6,Collateral Valuation,M.Khan,2026-05-08 20:08:00,45,47,False,None,High
3088,LN-2026207,SOP-LU-001,7,Fraud Risk Screening,K.Menon,2026-05-08 20:28:00,15,15,True,Tool Substitution,High
3089,LN-2026207,SOP-LU-001,8,Automated Credit Scoring,M.Khan,2026-05-08 20:40:00,5,4,False,None,Medium
3090,LN-2026207,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-05-08 21:41:00,30,49,True,Extra Manual Step Added,High
3091,LN-2026207,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-05-08 22:04:00,15,11,True,Documentation Missing,Medium
3092,LN-2026207,SOP-LU-001,11,Document Stipulation Collection,K.Menon,2026-05-08 22:45:00,20,25,False,None,Low
3093,LN-2026207,SOP-LU-001,12,Final Compliance Sign-off,P.Nair,2026-05-08 23:17:00,15,19,True,Step Skipped,High
3094,LN-2026207,SOP-LU-001,13,Final Approval & Booking,R.Das,2026-05-08 23:37:00,10,11,False,None,Medium
3095,LN-2026207,SOP-LU-001,14,Disbursement Instruction,N.Bose,2026-05-09 00:00:00,10,7,False,None,Medium
3096,LN-2026207,SOP-LU-001,15,Post-Disbursement Audit Tagging,M.Khan,2026-05-09 00:10:00,5,4,False,None,Low
3097,LN-2026208,SOP-LU-001,1,Application Intake,R.Das,2026-05-05 09:28:00,10,9,True,Step Skipped,Low
3098,LN-2026208,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-05-05 10:04:00,20,17,False,None,High
3099,LN-2026208,SOP-LU-001,3,Credit Bureau Pull,S.Iyer,2026-05-05 10:19:00,15,13,False,None,Medium
3100,LN-2026208,SOP-LU-001,4,Income & Employment Verification,A.Rao,2026-05-05 10:53:00,25,24,False,None,Medium
3101,LN-2026208,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-05-05 11:41:00,45,39,False,None,High
3102,LN-2026208,SOP-LU-001,5,Debt-to-Income Calculation,A.Rao,2026-05-05 11:53:00,10,11,False,None,Medium
3103,LN-2026208,SOP-LU-001,7,Fraud Risk Screening,K.Menon,2026-05-05 12:22:00,15,14,False,None,High
3104,LN-2026208,SOP-LU-001,8,Automated Credit Scoring,K.Menon,2026-05-05 12:46:00,5,7,True,Extra Manual Step Added,Medium
3105,LN-2026208,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-05-05 13:23:00,30,26,False,None,High
3106,LN-2026208,SOP-LU-001,10,Conditional Approval Decision,K.Menon,2026-05-05 13:47:00,15,16,False,None,Medium
3107,LN-2026208,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-05-05 14:22:00,20,19,False,None,Low
3108,LN-2026208,SOP-LU-001,12,Final Compliance Sign-off,N.Bose,2026-05-05 14:48:00,15,12,True,Documentation Missing,High
3109,LN-2026208,SOP-LU-001,13,Final Approval & Booking,N.Bose,2026-05-05 15:11:00,10,12,False,None,Medium
3110,LN-2026208,SOP-LU-001,14,Disbursement Instruction,J.Pillai,2026-05-05 15:38:00,10,10,False,None,Medium
3111,LN-2026208,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-05-05 15:53:00,5,3,False,None,Low
3112,LN-2026209,SOP-LU-001,1,Application Intake,T.Sharma,2026-07-04 14:29:00,10,11,True,Step Skipped,Low
3113,LN-2026209,SOP-LU-001,2,KYC & Identity Verification,M.Khan,2026-07-04 15:00:00,20,17,True,Documentation Missing,High
3114,LN-2026209,SOP-LU-001,3,Credit Bureau Pull,P.Nair,2026-07-04 15:15:00,15,14,False,None,Medium
3115,LN-2026209,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-07-04 15:53:00,25,23,False,None,Medium
3116,LN-2026209,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-07-04 16:14:00,10,11,True,Order Swapped,Medium
3117,LN-2026209,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-07-04 17:06:00,45,40,False,None,High
3118,LN-2026209,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-04 17:32:00,15,15,False,None,High
3119,LN-2026209,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-07-04 17:55:00,5,4,True,Documentation Missing,Medium
3120,LN-2026209,SOP-LU-001,9,Manual Underwriting Review,K.Menon,2026-07-04 18:22:00,30,25,False,None,High
3121,LN-2026209,SOP-LU-001,10,Conditional Approval Decision,V.Reddy,2026-07-04 19:03:00,15,32,True,Duration Overrun,Medium
3122,LN-2026209,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-07-04 19:25:00,20,20,False,None,Low
3123,LN-2026209,SOP-LU-001,12,Final Compliance Sign-off,S.Iyer,2026-07-04 19:50:00,15,17,False,None,High
3124,LN-2026209,SOP-LU-001,13,Final Approval & Booking,T.Sharma,2026-07-04 20:15:00,10,9,False,None,Medium
3125,LN-2026209,SOP-LU-001,14,Disbursement Instruction,A.Rao,2026-07-04 20:41:00,10,11,False,None,Medium
3126,LN-2026209,SOP-LU-001,15,Post-Disbursement Audit Tagging,J.Pillai,2026-07-04 20:46:00,5,4,False,None,Low
3127,LN-2026210,SOP-LU-001,1,Application Intake,P.Nair,2026-06-18 02:15:00,10,12,False,None,Low
3128,LN-2026210,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-06-18 03:16:00,20,54,True,Duration Overrun,High
3129,LN-2026210,SOP-LU-001,3,Credit Bureau Pull,T.Sharma,2026-06-18 03:41:00,15,14,False,None,Medium
3130,LN-2026210,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-06-18 04:23:00,25,25,False,None,Medium
3131,LN-2026210,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-06-18 04:50:00,10,12,False,None,Medium
3132,LN-2026210,SOP-LU-001,6,Collateral Valuation,M.Khan,2026-06-18 05:31:00,45,38,False,None,High
3133,LN-2026210,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-06-18 06:04:00,15,24,True,Duration Overrun,High
3134,LN-2026210,SOP-LU-001,8,Automated Credit Scoring,P.Nair,2026-06-18 06:16:00,5,5,True,Tool Substitution,Medium
3135,LN-2026210,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-06-18 07:08:00,30,36,True,Tool Substitution,High
3136,LN-2026210,SOP-LU-001,10,Conditional Approval Decision,T.Sharma,2026-06-18 07:33:00,15,16,False,None,Medium
3137,LN-2026210,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-06-18 07:56:00,20,19,False,None,Low
3138,LN-2026210,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-06-18 08:12:00,15,15,False,None,High
3139,LN-2026210,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-06-18 08:36:00,10,11,False,None,Medium
3140,LN-2026210,SOP-LU-001,14,Disbursement Instruction,M.Khan,2026-06-18 08:53:00,10,9,False,None,Medium
3141,LN-2026211,SOP-LU-001,1,Application Intake,K.Menon,2026-05-26 20:14:00,10,10,False,None,Low
3142,LN-2026211,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-05-26 20:34:00,20,19,False,None,High
3143,LN-2026211,SOP-LU-001,3,Credit Bureau Pull,T.Sharma,2026-05-26 20:56:00,15,13,False,None,Medium
3144,LN-2026211,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-05-26 21:36:00,25,27,False,None,Medium
3145,LN-2026211,SOP-LU-001,5,Debt-to-Income Calculation,V.Reddy,2026-05-26 22:05:00,10,11,False,None,Medium
3146,LN-2026211,SOP-LU-001,6,Collateral Valuation,A.Rao,2026-05-26 23:00:00,45,43,False,None,High
3147,LN-2026211,SOP-LU-001,7,Fraud Risk Screening,S.Iyer,2026-05-26 23:27:00,15,16,False,None,High
3148,LN-2026211,SOP-LU-001,8,Automated Credit Scoring,S.Iyer,2026-05-26 23:39:00,5,3,False,None,Medium
3149,LN-2026211,SOP-LU-001,9,Manual Underwriting Review,R.Das,2026-05-27 00:32:00,30,36,True,Order Swapped,High
3150,LN-2026211,SOP-LU-001,10,Conditional Approval Decision,K.Menon,2026-05-27 00:59:00,15,13,True,Step Skipped,Medium
3151,LN-2026211,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-05-27 01:26:00,20,19,True,Documentation Missing,Low
3152,LN-2026211,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-05-27 01:42:00,15,11,False,None,High
3153,LN-2026211,SOP-LU-001,13,Final Approval & Booking,T.Sharma,2026-05-27 02:02:00,10,11,False,None,Medium
3154,LN-2026211,SOP-LU-001,14,Disbursement Instruction,S.Iyer,2026-05-27 02:30:00,10,10,False,None,Medium
3155,LN-2026211,SOP-LU-001,15,Post-Disbursement Audit Tagging,J.Pillai,2026-05-27 02:48:00,5,4,True,Approval Bypassed,Low
3156,LN-2026212,SOP-LU-001,1,Application Intake,T.Sharma,2026-05-11 16:38:00,10,22,True,Duration Overrun,Low
3157,LN-2026212,SOP-LU-001,2,KYC & Identity Verification,J.Pillai,2026-05-11 17:39:00,20,46,True,Duration Overrun,High
3158,LN-2026212,SOP-LU-001,3,Credit Bureau Pull,N.Bose,2026-05-11 18:10:00,15,12,True,Step Skipped,Medium
3159,LN-2026212,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-05-11 18:39:00,25,19,False,None,Medium
3160,LN-2026212,SOP-LU-001,5,Debt-to-Income Calculation,V.Reddy,2026-05-11 18:51:00,10,9,False,None,Medium
3161,LN-2026212,SOP-LU-001,6,Collateral Valuation,S.Iyer,2026-05-11 19:37:00,45,42,True,Approval Bypassed,High
3162,LN-2026212,SOP-LU-001,7,Fraud Risk Screening,M.Khan,2026-05-11 20:06:00,15,15,True,Documentation Missing,High
3163,LN-2026212,SOP-LU-001,8,Automated Credit Scoring,S.Iyer,2026-05-11 20:12:00,5,5,False,None,Medium
3164,LN-2026212,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-05-11 20:52:00,30,39,True,Extra Manual Step Added,High
3165,LN-2026212,SOP-LU-001,10,Conditional Approval Decision,K.Menon,2026-05-11 21:25:00,15,18,False,None,Medium
3166,LN-2026212,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-05-11 21:59:00,20,21,True,Documentation Missing,Low
3167,LN-2026212,SOP-LU-001,12,Final Compliance Sign-off,V.Reddy,2026-05-11 22:31:00,15,19,False,None,High
3168,LN-2026212,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-05-11 22:51:00,10,9,False,None,Medium
3169,LN-2026212,SOP-LU-001,14,Disbursement Instruction,P.Nair,2026-05-11 23:07:00,10,7,True,Approval Bypassed,Medium
3170,LN-2026212,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-05-11 23:21:00,5,5,True,Tool Substitution,Low
3171,LN-2026213,SOP-LU-001,1,Application Intake,P.Nair,2026-06-14 19:21:00,10,9,True,Tool Substitution,Low
3172,LN-2026213,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-06-14 19:55:00,20,24,False,None,High
3173,LN-2026213,SOP-LU-001,3,Credit Bureau Pull,P.Nair,2026-06-14 20:30:00,15,17,False,None,Medium
3174,LN-2026213,SOP-LU-001,4,Income & Employment Verification,M.Khan,2026-06-14 21:11:00,25,26,False,None,Medium
3175,LN-2026213,SOP-LU-001,5,Debt-to-Income Calculation,A.Rao,2026-06-14 21:29:00,10,10,False,None,Medium
3176,LN-2026213,SOP-LU-001,6,Collateral Valuation,P.Nair,2026-06-14 22:48:00,45,65,True,Extra Manual Step Added,High
3177,LN-2026213,SOP-LU-001,7,Fraud Risk Screening,P.Nair,2026-06-14 23:18:00,15,15,False,None,High
3178,LN-2026213,SOP-LU-001,8,Automated Credit Scoring,V.Reddy,2026-06-14 23:30:00,5,5,False,None,Medium
3179,LN-2026213,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-06-15 00:55:00,30,82,True,Duration Overrun,High
3180,LN-2026213,SOP-LU-001,10,Conditional Approval Decision,M.Khan,2026-06-15 01:30:00,15,17,False,None,Medium
3181,LN-2026213,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-06-15 01:52:00,20,17,False,None,Low
3182,LN-2026213,SOP-LU-001,12,Final Compliance Sign-off,J.Pillai,2026-06-15 02:20:00,15,16,False,None,High
3183,LN-2026213,SOP-LU-001,13,Final Approval & Booking,N.Bose,2026-06-15 02:43:00,10,10,True,Step Skipped,Medium
3184,LN-2026213,SOP-LU-001,14,Disbursement Instruction,P.Nair,2026-06-15 03:08:00,10,13,True,Extra Manual Step Added,Medium
3185,LN-2026213,SOP-LU-001,15,Post-Disbursement Audit Tagging,T.Sharma,2026-06-15 03:14:00,5,5,False,None,Low
3186,LN-2026214,SOP-LU-001,1,Application Intake,J.Pillai,2026-07-04 15:29:00,10,12,False,None,Low
3187,LN-2026214,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-07-04 16:03:00,20,16,False,None,High
3188,LN-2026214,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-07-04 16:24:00,15,14,True,Documentation Missing,Medium
3189,LN-2026214,SOP-LU-001,4,Income & Employment Verification,M.Khan,2026-07-04 16:56:00,25,25,False,None,Medium
3190,LN-2026214,SOP-LU-001,5,Debt-to-Income Calculation,S.Iyer,2026-07-04 17:17:00,10,11,False,None,Medium
3191,LN-2026214,SOP-LU-001,6,Collateral Valuation,N.Bose,2026-07-04 18:08:00,45,49,False,None,High
3192,LN-2026214,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-07-04 18:28:00,15,17,True,Order Swapped,High
3193,LN-2026214,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-07-04 18:41:00,5,12,True,Duration Overrun,Medium
3194,LN-2026214,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-07-04 19:31:00,30,31,False,None,High
3195,LN-2026214,SOP-LU-001,10,Conditional Approval Decision,N.Bose,2026-07-04 19:59:00,15,14,True,Approval Bypassed,Medium
3196,LN-2026214,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-07-04 20:39:00,20,21,False,None,Low
3197,LN-2026214,SOP-LU-001,12,Final Compliance Sign-off,S.Iyer,2026-07-04 20:56:00,15,8,True,Step Skipped,High
3198,LN-2026214,SOP-LU-001,13,Final Approval & Booking,R.Das,2026-07-04 21:13:00,10,12,False,None,Medium
3199,LN-2026214,SOP-LU-001,14,Disbursement Instruction,M.Khan,2026-07-04 21:40:00,10,9,False,None,Medium
3200,LN-2026214,SOP-LU-001,15,Post-Disbursement Audit Tagging,J.Pillai,2026-07-04 22:07:00,5,8,True,Extra Manual Step Added,Low
3201,LN-2026215,SOP-LU-001,1,Application Intake,M.Khan,2026-06-15 16:18:00,10,12,False,None,Low
3202,LN-2026215,SOP-LU-001,2,KYC & Identity Verification,T.Sharma,2026-06-15 16:56:00,20,24,False,None,High
3203,LN-2026215,SOP-LU-001,3,Credit Bureau Pull,V.Reddy,2026-06-15 17:22:00,15,13,False,None,Medium
3204,LN-2026215,SOP-LU-001,4,Income & Employment Verification,S.Iyer,2026-06-15 17:54:00,25,21,False,None,Medium
3205,LN-2026215,SOP-LU-001,5,Debt-to-Income Calculation,V.Reddy,2026-06-15 18:22:00,10,9,False,None,Medium
3206,LN-2026215,SOP-LU-001,6,Collateral Valuation,A.Rao,2026-06-15 19:25:00,45,50,True,Order Swapped,High
3207,LN-2026215,SOP-LU-001,7,Fraud Risk Screening,V.Reddy,2026-06-15 19:57:00,15,15,True,Step Skipped,High
3208,LN-2026215,SOP-LU-001,8,Automated Credit Scoring,V.Reddy,2026-06-15 20:04:00,5,3,True,Approval Bypassed,Medium
3209,LN-2026215,SOP-LU-001,9,Manual Underwriting Review,V.Reddy,2026-06-15 20:44:00,30,36,False,None,High
3210,LN-2026215,SOP-LU-001,10,Conditional Approval Decision,N.Bose,2026-06-15 21:08:00,15,21,True,Extra Manual Step Added,Medium
3211,LN-2026215,SOP-LU-001,11,Document Stipulation Collection,V.Reddy,2026-06-15 21:39:00,20,14,False,None,Low
3212,LN-2026215,SOP-LU-001,12,Final Compliance Sign-off,S.Iyer,2026-06-15 22:03:00,15,18,True,Approval Bypassed,High
3213,LN-2026215,SOP-LU-001,13,Final Approval & Booking,P.Nair,2026-06-15 22:32:00,10,11,True,Step Skipped,Medium
3214,LN-2026215,SOP-LU-001,14,Disbursement Instruction,S.Iyer,2026-06-15 22:46:00,10,13,False,None,Medium
3215,LN-2026215,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-06-15 22:55:00,5,5,False,None,Low
3216,LN-2026216,SOP-LU-001,1,Application Intake,P.Nair,2026-06-03 16:14:00,10,9,False,None,Low
3217,LN-2026216,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-06-03 16:40:00,20,19,False,None,High
3218,LN-2026216,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-06-03 17:06:00,15,16,False,None,Medium
3219,LN-2026216,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-06-03 17:37:00,25,24,True,Step Skipped,Medium
3220,LN-2026216,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-06-03 18:03:00,10,7,False,None,Medium
3221,LN-2026216,SOP-LU-001,6,Collateral Valuation,A.Rao,2026-06-03 18:58:00,45,53,False,None,High
3222,LN-2026216,SOP-LU-001,7,Fraud Risk Screening,K.Menon,2026-06-03 19:27:00,15,13,True,Approval Bypassed,High
3223,LN-2026216,SOP-LU-001,8,Automated Credit Scoring,J.Pillai,2026-06-03 19:36:00,5,4,False,None,Medium
3224,LN-2026216,SOP-LU-001,9,Manual Underwriting Review,K.Menon,2026-06-03 20:23:00,30,30,False,None,High
3225,LN-2026216,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-06-03 20:46:00,15,14,False,None,Medium
3226,LN-2026216,SOP-LU-001,11,Document Stipulation Collection,V.Reddy,2026-06-03 21:52:00,20,49,True,Duration Overrun,Low
3227,LN-2026216,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-06-03 22:22:00,15,14,False,None,High
3228,LN-2026216,SOP-LU-001,13,Final Approval & Booking,A.Rao,2026-06-03 22:33:00,10,10,False,None,Medium
3229,LN-2026216,SOP-LU-001,14,Disbursement Instruction,J.Pillai,2026-06-03 22:51:00,10,9,True,Step Skipped,Medium
3230,LN-2026216,SOP-LU-001,15,Post-Disbursement Audit Tagging,T.Sharma,2026-06-03 22:58:00,5,4,False,None,Low
3231,LN-2026217,SOP-LU-001,1,Application Intake,J.Pillai,2026-05-19 09:17:00,10,12,False,None,Low
3232,LN-2026217,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-05-19 09:45:00,20,22,True,Tool Substitution,High
3233,LN-2026217,SOP-LU-001,3,Credit Bureau Pull,R.Das,2026-05-19 10:14:00,15,14,False,None,Medium
3234,LN-2026217,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-05-19 10:37:00,25,22,True,Step Skipped,Medium
3235,LN-2026217,SOP-LU-001,5,Debt-to-Income Calculation,J.Pillai,2026-05-19 10:48:00,10,10,False,None,Medium
3236,LN-2026217,SOP-LU-001,6,Collateral Valuation,M.Khan,2026-05-19 11:46:00,45,47,False,None,High
3237,LN-2026217,SOP-LU-001,7,Fraud Risk Screening,M.Khan,2026-05-19 12:12:00,15,16,True,Order Swapped,High
